model	objective	reaction	status	value
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HGR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HISTD	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HISTP	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HISTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HKtpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMBS	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMGL	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMPK1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMPK2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMPK3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMPK4	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HMPSCD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HOCCD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HP5CD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HPPK2	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HSDy	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HSERTA	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HSTPT	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HVCD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HXANt2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HXPRT	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HYD4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HYXNtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_Htex	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_I2FE2SR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_I2FE2SS	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_I2FE2SS2	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_I2FE2ST	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_I4FE4SR	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_I4FE4ST	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IBTMr	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IBTtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ICDHyr	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ICYSDS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IG3PS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IGPDH	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IGPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ILETA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ILETRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ILEabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ILEtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IMPC	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IMPD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IOR2b	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IOR3b	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IORb	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IPDPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IPMD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IPPMIa	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IPPMIb	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_IPPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ISETACabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ISETACtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_K2L4A3ODAex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_K2L4Aabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_K2L4Aabctex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KARA1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KARA2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KAS14	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KAS15	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KDOCT2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KDOPP	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_KDOPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_Kt2pp	optimal	0.046116
Gmetallireducens_ac_Fe+Updated.xml	obj	R_Kt3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_Ktex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LA4NTGM1pp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LA4NTGM2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LACD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LADGMDH	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LALGP	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LCD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LCYSTabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LCYSTtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LDAPAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LDGUNPD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LEUTA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LEUTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LEUabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LEUtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LIPA3ODAex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LIPAabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LIPAabctex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LPADSS	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LPADSSN	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LPD5	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LYSTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LYSt3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LYStex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_LacR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MACPD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MALCOAMT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MAN1PT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MAN1PT2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MAN6PI	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MBCOA	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCCC	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCITD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCITL2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCITS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCOATA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCSNAH	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCTP1App	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCTP1Bpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MCTP2App	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDCP1pp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDCP2pp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDCP3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDCP4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDCP5pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDEP1pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDEP2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDEP3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDDEP4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MDH	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ME2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MECDPDH4	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MECDPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MEOHtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MEOHtrpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MEPCT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METACH	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METOX1s	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METOX2s	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METSOXR1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METSOXR2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_METTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MG2tex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MG2uabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MGCHr	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MGt2pp	optimal	0.047321
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MICITD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDCP1App	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDCP1Bpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDCP2App	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDCP2Bpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDCP3App	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDEP1pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLDEP2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLTGY1pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLTGY2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLTGY3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MLTGY4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MME	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MMM2r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MNCYT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MNabcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MNtex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOADSUx	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOAT2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOAT2N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOATN	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOBDabcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOBDtex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOCOS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOGDS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOHMT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOSDC	optimal	0.047104
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTH1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTH2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTH3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTH4	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTS1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTS2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTS3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MOTS4	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MPTAT	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MPTG	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MPTG2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MPTS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MPTSS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MSO3abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MSO3tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTAP	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTHFC	optimal	0.046478
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTHFD	optimal	0.046478
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTHFR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTHFR3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTI	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_MTRIi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_N2OR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_N2tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_N2trpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADFADOR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADH10	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADH17pp	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADK	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADPC	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADPHQR3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NADS1	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NAD_H2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NAMNPP	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NAt3_2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NAtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK3	optimal	0.04727
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK4	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK5	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK6	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK7	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NDPK8	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NH4t4pp	optimal	0.030496
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NH4tex	optimal	0.030496
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NI2t4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NI2tex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NI2uabcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NIT1b	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NNAM	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NNAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NNDMBRT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NNDPR	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NO2tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NO3R2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NO3R3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NO3t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NO3t7pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NO3tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NORRDX	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NORZpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NPPDO	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP10	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP11	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP4	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP5	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP6	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP7	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPP8	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTPTP1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTRIR4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_NTRIRfcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OBDHc	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCBT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCDCAtexi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCDCEAtexi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCHCCH	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCOAT1r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCOAT2r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCOAT3r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OCTDPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OGCOAAT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OGMEACPD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OGMEACPR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OGMEACPS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OHPBAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OIVD1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OIVD2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OIVD3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OMCDC	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OMCPPCI	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OMCPPCI2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OMCPPCO	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OMPDC	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OOR2r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OPMEACPD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OPMEACPR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OPMEACPS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ORNTAC	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ORPT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OXFOt4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_OXFOtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_P5CD	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_P5CR	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA120abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA140abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA141abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA160abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA161abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA180abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PA181abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PACCOAL	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PACCOAL2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PACCOAL3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PANTS	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PAPPT3	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PBUTT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PC	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PCMEH2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PCMEH3pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PDE1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PDH	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PDX5PO2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PDX5PS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE120abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE140abcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE141abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE160abcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE161abcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE180abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PE181abcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PEPCK	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PERD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PFK	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG120abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG140abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG141abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG160abcpp	optimal	0.047321
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG161abcpp	optimal	0.047321
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG180abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PG181abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGAMT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGCD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGI	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGK	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGL	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGLUSYN	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGM	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGMT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGP120abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGP140abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGP141abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGP160abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGP161abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_PGP180abcpp	optimal	0.047322
